55.60956273	111.9014957	2.00E+00
54.76744239	86.82300051	2.00E+00
59.06373622	144.7188801	0.00E+00
53.10757054	145.604493	0.00E+00
62.47649222	157.5403951	0.00E+00
54.24329264	127.4576633	0.00E+00
52.32064146	127.7673771	0.00E+00
50.90924359	134.8429051	0.00E+00
49.90503135	112.5748259	2.00E+00
42.88460342	102.215065	2.00E+00
54.00090753	157.3158375	0.00E+00
62.26202233	167.6459259	0.00E+00
59.03418992	116.2719481	0.00E+00
57.46140743	141.0339465	0.00E+00
57.62233388	130.6743331	0.00E+00
53.08136402	177.4917931	1.00E+00
45.02762301	160.2842861	1.00E+00
57.46409096	146.1708295	0.00E+00
46.66485768	147.7235908	0.00E+00
49.40199255	150.356738	0.00E+00
37.85095139	159.8358902	1.00E+00
33.03908661	172.0736128	1.00E+00
40.22692941	147.3820537	1.00E+00
36.73370184	145.5689048	1.00E+00
51.75985055	147.0502642	0.00E+00
68.77891268	178.573189	0.00E+00
71.85104879	146.3018474	0.00E+00
58.80665967	169.2695833	0.00E+00
58.10383585	162.5876634	0.00E+00
