-37.92541149	327.164695	0
-50.0184921	292.1171897	0
-63.35451633	301.1724605	0
-51.03063463	297.3353436	0
-62.45739685	345.3844357	0
-54.50813015	353.198481	0
-41.63701828	345.9220151	0
-64.433623	328.8839513	0
44.22506939	127.6956362	1
48.88111646	120.1377417	1
43.64487257	115.9026951	1
56.14584875	117.7742852	1
61.62197939	126.6279353	1
57.96126528	133.2366658	1
59.6139264	153.1377724	1
53.39466459	125.9648416	1
61.76376283	153.1845205	2
68.71976926	125.6708325	2
61.88009911	138.8151391	2
-49.04329995	350.1341774	2
-32.63914312	343.6824018	2
-47.24470194	332.0048102	2
-44.49580171	320.6761536	2
-39.72483485	316.4706986	2
-77.62655716	341.7314544	2
-71.05653429	328.3767369	2
-49.80815624	336.450073	2
-51.06574472	305.276555	2
-62.83371098	332.3567743	2
-44.06014392	0.233108466	2
55.07659541	101.4122131	2
52.46597646	119.9713378	2
46.88391002	139.3117444	2
46.73331537	119.5303636	2
64.60737912	138.4237263	2
-55.97507701	344.5351372	2
54.22513227	102.1054611	2
46.27406015	102.7464243	2
-62.61104638	314.7758149	2
63.76271208	110.4342592	2
